OrderID     LastName             FirstName  OrderDate
10832       France          La maison d'Asie                         Fuller               Andrew
10843       France          Victuailles en stock                     Peacock              Margaret
10850       France          Victuailles en stock                     Davolio              Nancy
10858       France          La corne d'abondance                     Fuller               Andrew
10860       France          France restauration                      Leverling            Janet
10871       France          Bon app'                                 Dodsworth            Anne
10876       France          Bon app'                                 King                 Robert
10890       France          Du monde entier                          King                 Robert
10907       France          Spécialités du monde                     Suyama               Michael
10923       France          La maison d'Asie                         King                 Robert
10927       France          La corne d'abondance                     Peacock              Margaret
10932       France          Bon app'                                 Callahan             Laura
10940       France          Bon app'                                 Callahan             Laura
10964       France          Spécialités du monde                     Leverling            Janet
10971       France          France restauration                      Fuller               Andrew
10972       France          La corne d'abondance                     Peacock              Margaret
10973       France          La corne d'abondance                     Suyama               Michael
11043       France          Spécialités du monde                     Buchanan             Steven
11051       France          La maison d'Asie                         King                 Robert
11076       France          Bon app'                                 Peacock              Margaret

(77 rows affected)

ProductID   ShipCountry     ProductName
----------- --------------- ----------------------------------------
1           Germany         Chai
2           Germany         Chang
3           Germany         Aniseed Syrup
4           Germany         Chef Anton's Cajun Seasoning
6           Germany         Grandma's Boysenberry Spread
7           Germany         Uncle Bob's Organic Dried Pears
8           Germany         Northwoods Cranberry Sauce
9           Germany         Mishi Kobe Niku
10          Germany         Ikura
11          Germany         Queso Cabrales
12          Germany         Queso Manchego La Pastora
13          Germany         Konbu
14          Germany         Tofu
15          Germany         Genen Shouyu
16          Germany         Pavlova
17          Germany         Alice Mutton
18          Germany         Carnarvon Tigers
19          Germany         Teatime Chocolate Biscuits
20          Germany         Sir Rodney's Marmalade
21          Germany         Sir Rodney's Scones
22          Germany         Gustaf's Knäckebröd
23          Germany         Tunnbröd
24          Germany         Guaraná Fantástica
25          Germany         NuNuCa Nuß-Nougat-Creme
26          Germany         Gumbär Gummibärchen
27          Germany         Schoggi Schokolade
28          Germany         Rössle Sauerkraut
29          Germany         Thüringer Rostbratwurst
30          Germany         Nord-Ost Matjeshering
31          Germany         Gorgonzola Telino
32          Germany         Mascarpone Fabioli
33          Germany         Geitost
34          Germany         Sasquatch Ale
35          Germany         Steeleye Stout
36          Germany         Inlagd Sill
37          Germany         Gravad lax
38          Germany         Côte de Blaye
39          Germany         Chartreuse verte
40          Germany         Boston Crab Meat
41          Germany         Jack's New England Clam Chowder
42          Germany         Singaporean Hokkien Fried Mee
43          Germany         Ipoh Coffee
44          Germany         Gula Malacca
45          Germany         Rogede sild
46          Germany         Spegesild
47          Germany         Zaanse koeken
49          Germany         Maxilaku
51          Germany         Manjimup Dried Apples
52          Germany         Filo Mix
53          Germany         Perth Pasties
54          Germany         Tourtière
55          Germany         Pâté chinois
56          Germany         Gnocchi di nonna Alice
57          Germany         Ravioli Angelo
58          Germany         Escargots de Bourgogne
59          Germany         Raclette Courdavault
60          Germany         Camembert Pierrot
61          Germany         Sirop d'érable
62          Germany         Tarte au sucre
63          Germany         Vegie-spread
64          Germany         Wimmers gute Semmelknödel
65          Germany         Louisiana Fiery Hot Pepper Sauce
67          Germany         Laughing Lumberjack Lager
68          Germany         Scottish Longbreads
69          Germany         Gudbrandsdalsost
70          Germany         Outback Lager
71          Germany         Flotemysost
72          Germany         Mozzarella di Giovanni
73          Germany         Röd Kaviar
74          Germany         Longlife Tofu
75          Germany         Rhönbräu Klosterbier
76          Germany         Lakkalikööri
77          Germany         Original Frankfurter grüne Soße

(73 rows affected)


Completion time: 2020-01-29T00:24:19.0381265-05:00
